array_index,pair_key,donor_smiles,acceptor_smiles,PCE,n_source_records,PCE_min,PCE_max,aggregation_rule,donor_scaffold,acceptor_scaffold,pair_scaffold_key
291,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||O=C1C(/C(C2=CC(Cl)=C(Cl)C=C21)=C(C#N)/C#N)=C\C3=CC4=C(C5=C(S4)C(C(C(C6=CC=C(C=C6)CCCCCC)5C7=CC=C(CCCCCC)C=C7)=C8)=CC9=C8C%10=C(C(C%11=CC=C(CCCCCC)C=C%11)9C%12=CC=C(CCCCCC)C=C%12)C(S%13)=C(S%10)C=C%13/C=C%14/C(C%15=CSC=C%15C%14=O)=C(C#N)/C#N)S3,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,O=C1C(/C(C2=CC(Cl)=C(Cl)C=C21)=C(C#N)/C#N)=C\C3=CC4=C(C5=C(S4)C(C(C(C6=CC=C(C=C6)CCCCCC)5C7=CC=C(CCCCCC)C=C7)=C8)=CC9=C8C%10=C(C(C%11=CC=C(CCCCCC)C=C%11)9C%12=CC=C(CCCCCC)C=C%12)C(S%13)=C(S%10)C=C%13/C=C%14/C(C%15=CSC=C%15C%14=O)=C(C#N)/C#N)S3,11.45,1,11.45,11.45,maximum,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5cscc5C4=O)sc23)C(=O)c2ccccc21,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5cscc5C4=O)sc23)C(=O)c2ccccc21
292,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||O=C1C(/C(C2=CC(Cl)=CC=C21)=C(C#N)/C#N)=C\C3=CC4=C(C5=C(S4)C(C(C(C6=CC=C(C=C6)CCCCCC)5C7=CC=C(CCCCCC)C=C7)=C8)=CC9=C8C%10=C(C(C%11=CC=C(CCCCCC)C=C%11)9C%12=CC=C(CCCCCC)C=C%12)C(S%13)=C(S%10)C=C%13/C=C%14/C(C%15=CSC=C%15C%14=O)=C(C#N)/C#N)S3,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,O=C1C(/C(C2=CC(Cl)=CC=C21)=C(C#N)/C#N)=C\C3=CC4=C(C5=C(S4)C(C(C(C6=CC=C(C=C6)CCCCCC)5C7=CC=C(CCCCCC)C=C7)=C8)=CC9=C8C%10=C(C(C%11=CC=C(CCCCCC)C=C%11)9C%12=CC=C(CCCCCC)C=C%12)C(S%13)=C(S%10)C=C%13/C=C%14/C(C%15=CSC=C%15C%14=O)=C(C#N)/C#N)S3,11.13,1,11.13,11.13,maximum,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5cscc5C4=O)sc23)C(=O)c2ccccc21,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5cscc5C4=O)sc23)C(=O)c2ccccc21
293,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||O=C1C(/C(C2=CC=C(Cl)C=C21)=C(C#N)/C#N)=C\C3=CC4=C(C5=C(S4)C(C(C(C6=CC=C(C=C6)CCCCCC)5C7=CC=C(CCCCCC)C=C7)=C8)=CC9=C8C%10=C(C(C%11=CC=C(CCCCCC)C=C%11)9C%12=CC=C(CCCCCC)C=C%12)C(S%13)=C(S%10)C=C%13/C=C%14/C(C%15=CSC=C%15C%14=O)=C(C#N)/C#N)S3,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,O=C1C(/C(C2=CC=C(Cl)C=C21)=C(C#N)/C#N)=C\C3=CC4=C(C5=C(S4)C(C(C(C6=CC=C(C=C6)CCCCCC)5C7=CC=C(CCCCCC)C=C7)=C8)=CC9=C8C%10=C(C(C%11=CC=C(CCCCCC)C=C%11)9C%12=CC=C(CCCCCC)C=C%12)C(S%13)=C(S%10)C=C%13/C=C%14/C(C%15=CSC=C%15C%14=O)=C(C#N)/C#N)S3,12.25,1,12.25,12.25,maximum,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5cscc5C4=O)sc23)C(=O)c2ccccc21,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5cscc5C4=O)sc23)C(=O)c2ccccc21
294,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||O=CC(S1)=C(CCCCCC)C=C1C(C(OCCCCCCCCCCCCCCCC)=C2)=CC(OCCCCCCCCCCCCCCCC)=C2C3=CC(CCCCCC)=C(S3)C=O,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,O=CC(S1)=C(CCCCCC)C=C1C(C(OCCCCCCCCCCCCCCCC)=C2)=CC(OCCCCCCCCCCCCCCCC)=C2C3=CC(CCCCCC)=C(S3)C=O,10.27,1,10.27,10.27,maximum,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21,c1csc(-c2ccc(-c3cccs3)cc2)c1,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21||c1csc(-c2ccc(-c3cccs3)cc2)c1
295,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||O=CC(S1)=C(OCCCCCC)C=C1C(C(OCCCCCCCCCCCCCCCC)=C2)=CC(OCCCCCCCCCCCCCCCC)=C2C3=CC(OCCCCCC)=C(S3)C=O,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,O=CC(S1)=C(OCCCCCC)C=C1C(C(OCCCCCCCCCCCCCCCC)=C2)=CC(OCCCCCCCCCCCCCCCC)=C2C3=CC(OCCCCCC)=C(S3)C=O,6.62,1,6.62,6.62,maximum,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21,c1csc(-c2ccc(-c3cccs3)cc2)c1,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21||c1csc(-c2ccc(-c3cccs3)cc2)c1
296,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||[F]C1=C(C(F)=C(C(C2=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C3=C4SC(/C=C5C(C6=CC(F)=C(C=C6C\5=C(C#N)\C#N)F)=O)=C3)=C4S2)=C1F)[F])C7=CC8=C(C9=C(C8(CC(CCCC)CC)CC(CCCC)CC)C=C(/C=C%10C(C%11=CC(F)=C(C=C%11C\%10=C(C#N)/C#N)S)=O)S9)S7,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,[F]C1=C(C(F)=C(C(C2=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C3=C4SC(/C=C5C(C6=CC(F)=C(C=C6C\5=C(C#N)\C#N)F)=O)=C3)=C4S2)=C1F)[F])C7=CC8=C(C9=C(C8(CC(CCCC)CC)CC(CCCC)CC)C=C(/C=C%10C(C%11=CC(F)=C(C=C%11C\%10=C(C#N)/C#N)S)=O)S9)S7,9.09,1,9.09,9.09,maximum,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21,C=C1C(=Cc2cc3c(s2)-c2sc(-c4ccc(-c5cc6c(s5)-c5sc(C=C7C(=C)c8ccccc8C7=O)cc5C6)cc4)cc2C3)C(=O)c2ccccc21,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21||C=C1C(=Cc2cc3c(s2)-c2sc(-c4ccc(-c5cc6c(s5)-c5sc(C=C7C(=C)c8ccccc8C7=O)cc5C6)cc4)cc2C3)C(=O)c2ccccc21
297,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||[F]C1=CC2=C(C(/C(C2=O)=C/C3=CC4=C(C(C=C5C(CCCCCC)(CCCCCC)C6=C(SC(/C=C7C(C8=C(C=C(F)C(F)=C8)C\7=C(C#N)\C#N)=O)=C6)C5=C9)=C9C4(CCCCCC)CCCCCC)S3)=C(C#N)\C#N)C=C1[F],FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,[F]C1=CC2=C(C(/C(C2=O)=C/C3=CC4=C(C(C=C5C(CCCCCC)(CCCCCC)C6=C(SC(/C=C7C(C8=C(C=C(F)C(F)=C8)C\7=C(C#N)\C#N)=O)=C6)C5=C9)=C9C4(CCCCCC)CCCCCC)S3)=C(C#N)\C#N)C=C1[F],6.88,1,6.88,6.88,maximum,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21,C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2sc(C=C3C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21||C=C1C(=Cc2cc3c(s2)-c2cc4c(cc2C3)-c2sc(C=C3C(=C)c5ccccc5C3=O)cc2C4)C(=O)c2ccccc21
298,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||[H]C(C=C1C(C(OCCCCCCCCCCCCCCCC)=C2)=CC(OCCCCCCCCCCCCCCCC)=C2C3=CC([H])=C(S3)C=O)=C(S1)C=O,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,[H]C(C=C1C(C(OCCCCCCCCCCCCCCCC)=C2)=CC(OCCCCCCCCCCCCCCCC)=C2C3=CC([H])=C(S3)C=O)=C(S1)C=O,4.08,1,4.08,4.08,maximum,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21,c1csc(-c2ccc(-c3cccs3)cc2)c1,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21||c1csc(-c2ccc(-c3cccs3)cc2)c1
299,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||[H]C1=C(C(F)=C(C(C2=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C3=C4SC(/C=C5C(C6=CC(F)=C(C=C6C\5=C(C#N)\C#N)F)=O)=C3)=C4S2)=C1F)[H])C7=CC8=C(C9=C(C8(CC(CCCC)CC)CC(CCCC)CC)C=C(/C=C%10C(C%11=CC(F)=C(C=C%11C\%10=C(C#N)/C#N)S)=O)S9)S7,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,[H]C1=C(C(F)=C(C(C2=CC(C(CC(CCCC)CC)(CC(CCCC)CC)C3=C4SC(/C=C5C(C6=CC(F)=C(C=C6C\5=C(C#N)\C#N)F)=O)=C3)=C4S2)=C1F)[H])C7=CC8=C(C9=C(C8(CC(CCCC)CC)CC(CCCC)CC)C=C(/C=C%10C(C%11=CC(F)=C(C=C%11C\%10=C(C#N)/C#N)S)=O)S9)S7,11.49,2,10.9,11.49,maximum,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21,C=C1C(=Cc2cc3c(s2)-c2sc(-c4ccc(-c5cc6c(s5)-c5sc(C=C7C(=C)c8ccccc8C7=O)cc5C6)cc4)cc2C3)C(=O)c2ccccc21,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21||C=C1C(=Cc2cc3c(s2)-c2sc(-c4ccc(-c5cc6c(s5)-c5sc(C=C7C(=C)c8ccccc8C7=O)cc5C6)cc4)cc2C3)C(=O)c2ccccc21
300,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F,13.7,6,10.18,13.7,maximum,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
301,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC||c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,FC(C=C(C1=C2SC=CC2=C(C3=CC(F)=C(CC(CCCC)CC)S3)C4=C1C=C(C5=CC=C(C6=C(C(C(C7=C(CC(CCCC)CC)SC(CC(CC)CCCC)=C78)=O)=C(C9=CC=CC9)S6)C8=O)S5)S4)S%10)=C%10CC(CC)CCCC,c12cc3c(cc1C(c1c2sc2c1sc(c2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)c1c(C3(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)c2c(s1)cc(s2)/C=C\1/C(=C(C#N)C#N)c2c(C1=O)cccc2,10.75,2,10.3,10.75,maximum,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,O=C1c2cscc2C(=O)c2c(-c3ccc(-c4cc5c(-c6cccs6)c6sccc6c(-c6cccs6)c5s4)s3)sc(C3=CC=CC3)c21||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
302,FC(C=C1C(C2=C3SC=C2)=C4SC(C5=C(CC(CCCCCC)CCCC)C=C(C6=CC7=C(S6)C8=C(C=C(S8)C9=CC(CC(CCCCCC)CCCC)=C(S9)C)C%10=NSN=C7%10)S5)=CC4=C3C%11=CC(F)=C(S%11)CC(CCCC)CC)=C(S1)CC(CC)CCCC||O=C(C/1=C\C2=C(C3=C(S2)C(N4C5=CC=C(CCCCCC)C=C5)=C(C6=C4C7=C(C8=NSN=C68)C(SC9=C%10SC(/C=C%11C(C%12=CC(F)=C(C=C%12C\%11=C(C#N)/C#N)F)=O)=C9CCCCCCCCCCC)=C%10N7C%13=CC=C(CCCCCC)C=C%13)S3)CCCCCCCCCCC)C%14=CC(F)=C(F)C=C%14C1=C(C#N)/C#N,FC(C=C1C(C2=C3SC=C2)=C4SC(C5=C(CC(CCCCCC)CCCC)C=C(C6=CC7=C(S6)C8=C(C=C(S8)C9=CC(CC(CCCCCC)CCCC)=C(S9)C)C%10=NSN=C7%10)S5)=CC4=C3C%11=CC(F)=C(S%11)CC(CCCC)CC)=C(S1)CC(CC)CCCC,O=C(C/1=C\C2=C(C3=C(S2)C(N4C5=CC=C(CCCCCC)C=C5)=C(C6=C4C7=C(C8=NSN=C68)C(SC9=C%10SC(/C=C%11C(C%12=CC(F)=C(C=C%12C\%11=C(C#N)/C#N)F)=O)=C9CCCCCCCCCCC)=C%10N7C%13=CC=C(CCCCCC)C=C%13)S3)CCCCCCCCCCC)C%14=CC(F)=C(F)C=C%14C1=C(C#N)/C#N,18.22,1,18.22,18.22,maximum,c1csc(-c2cc3c4nsnc4c4cc(-c5ccc(-c6cc7c(-c8cccs8)c8sccc8c(-c8cccs8)c7s6)s5)sc4c3s2)c1,C=C1C(=Cc2cc3sc4c5c6nsnc6c6c7sc8cc(C=C9C(=C)c%10ccccc%10C9=O)sc8c7n(-c7ccccc7)c6c5n(-c5ccccc5)c4c3s2)C(=O)c2ccccc21,c1csc(-c2cc3c4nsnc4c4cc(-c5ccc(-c6cc7c(-c8cccs8)c8sccc8c(-c8cccs8)c7s6)s5)sc4c3s2)c1||C=C1C(=Cc2cc3sc4c5c6nsnc6c6c7sc8cc(C=C9C(=C)c%10ccccc%10C9=O)sc8c7n(-c7ccccc7)c6c5n(-c5ccccc5)c4c3s2)C(=O)c2ccccc21
305,FC(C=C1C(S2)=C(OCCCCCCCCCCCC)C=C2C(C3C(N4CC(CCCCCC)CCCCCCCC)=O)=CC=C(C)C3C4=O)=C(C=C1F)C5=C(OCCCCCCCCCCCC)C=C(C)S5||c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F,FC(C=C1C(S2)=C(OCCCCCCCCCCCC)C=C2C(C3C(N4CC(CCCCCC)CCCCCCCC)=O)=CC=C(C)C3C4=O)=C(C=C1F)C5=C(OCCCCCCCCCCCC)C=C(C)S5,c1(cc2c(cc1F)C(=O)/C(=C\c1cc3c(s1)c1c(s3)c3c(C1(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)cc1c(c3)C(c3c1sc1c3sc(c1)/C=C/1\C(=O)c3c(C1=C(C#N)C#N)cc(c(c3)F)F)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)/C2=C(C#N)C#N)F,10.65,1,10.65,10.65,maximum,O=C1NC(=O)C2C(c3ccc(-c4ccc(-c5cccs5)cc4)s3)=CC=CC12,C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21,O=C1NC(=O)C2C(c3ccc(-c4ccc(-c5cccs5)cc4)s3)=CC=CC12||C=C1C(=Cc2cc3sc4c(c3s2)C(c2ccccc2)(c2ccccc2)c2cc3c(cc2-4)C(c2ccccc2)(c2ccccc2)c2c-3sc3cc(C=C4C(=C)c5ccccc5C4=O)sc23)C(=O)c2ccccc21
