original_feature_index_zero_based,feature_name_zero_based,molecular_side,selected_by_training_only_MI,mean_absolute_shap,rank_by_mean_absolute_shap
1518,fa_494,acceptor,True,0.0030388639386642,268.0
1519,fa_495,acceptor,False,,
1520,fa_496,acceptor,True,0.0115831513781829,90.0
1521,fa_497,acceptor,False,,
1522,fa_498,acceptor,False,,
1523,fa_499,acceptor,True,0.0033874553617404,244.0
1524,fa_500,acceptor,False,,
1525,fa_501,acceptor,False,,
1526,fa_502,acceptor,True,0.0018934597514295,350.0
1527,fa_503,acceptor,False,,
1528,fa_504,acceptor,False,,
1529,fa_505,acceptor,False,,
1530,fa_506,acceptor,False,,
1531,fa_507,acceptor,False,,
1532,fa_508,acceptor,False,,
1533,fa_509,acceptor,False,,
1534,fa_510,acceptor,True,0.0029861421476575,273.0
1535,fa_511,acceptor,False,,
1536,fa_512,acceptor,False,,
1537,fa_513,acceptor,False,,
1538,fa_514,acceptor,False,,
1539,fa_515,acceptor,True,0.0020593887332173,338.0
1540,fa_516,acceptor,False,,
1541,fa_517,acceptor,False,,
1542,fa_518,acceptor,False,,
1543,fa_519,acceptor,False,,
1544,fa_520,acceptor,False,,
1545,fa_521,acceptor,False,,
1546,fa_522,acceptor,False,,
1547,fa_523,acceptor,True,0.0961028057473158,7.0
1548,fa_524,acceptor,True,0.012045461835739,86.0
1549,fa_525,acceptor,False,,
1550,fa_526,acceptor,False,,
1551,fa_527,acceptor,False,,
1552,fa_528,acceptor,False,,
1553,fa_529,acceptor,True,0.0027170603122168,292.0
1554,fa_530,acceptor,False,,
1555,fa_531,acceptor,True,0.327604342978293,1.0
1556,fa_532,acceptor,False,,
1557,fa_533,acceptor,False,,
1558,fa_534,acceptor,False,,
1559,fa_535,acceptor,True,0.0001683176196973,556.0
1560,fa_536,acceptor,True,0.2594290673695502,2.0
1561,fa_537,acceptor,True,0.0031779162215345,258.0
1562,fa_538,acceptor,False,,
1563,fa_539,acceptor,False,,
1564,fa_540,acceptor,True,0.0085911304712113,128.0
1565,fa_541,acceptor,True,0.0170810224261408,59.0
1566,fa_542,acceptor,False,,
1567,fa_543,acceptor,True,0.0067987978326884,157.0
1568,fa_544,acceptor,True,0.0004915757053603,488.0
1569,fa_545,acceptor,True,0.0017522097754247,368.0
1570,fa_546,acceptor,False,,
1571,fa_547,acceptor,False,,
1572,fa_548,acceptor,False,,
1573,fa_549,acceptor,False,,
1574,fa_550,acceptor,True,0.0362794236935368,23.0
1575,fa_551,acceptor,False,,
1576,fa_552,acceptor,True,0.0098184644451498,102.0
1577,fa_553,acceptor,False,,
1578,fa_554,acceptor,False,,
1579,fa_555,acceptor,False,,
1580,fa_556,acceptor,True,0.0071456563957524,148.0
1581,fa_557,acceptor,False,,
1582,fa_558,acceptor,False,,
1583,fa_559,acceptor,False,,
1584,fa_560,acceptor,True,0.021493521836071,49.0
1585,fa_561,acceptor,False,,
1586,fa_562,acceptor,False,,
1587,fa_563,acceptor,True,0.0030428197025753,266.0
1588,fa_564,acceptor,False,,
1589,fa_565,acceptor,False,,
1590,fa_566,acceptor,True,1.0497674322412326e-05,592.0
1591,fa_567,acceptor,False,,
1592,fa_568,acceptor,False,,
1593,fa_569,acceptor,False,,
1594,fa_570,acceptor,False,,
1595,fa_571,acceptor,False,,
1596,fa_572,acceptor,False,,
1597,fa_573,acceptor,False,,
1598,fa_574,acceptor,False,,
1599,fa_575,acceptor,False,,
1600,fa_576,acceptor,True,0.0568274422869253,17.0
1601,fa_577,acceptor,False,,
1602,fa_578,acceptor,False,,
1603,fa_579,acceptor,True,0.013357940638273,80.0
1604,fa_580,acceptor,False,,
1605,fa_581,acceptor,False,,
1606,fa_582,acceptor,False,,
1607,fa_583,acceptor,False,,
1608,fa_584,acceptor,True,0.0773070236518454,10.0
1609,fa_585,acceptor,True,6.97407918651279e-06,595.0
1610,fa_586,acceptor,False,,
1611,fa_587,acceptor,False,,
1612,fa_588,acceptor,True,0.0013813662692874,398.0
1613,fa_589,acceptor,False,,
1614,fa_590,acceptor,False,,
1615,fa_591,acceptor,False,,
1616,fa_592,acceptor,False,,
1617,fa_593,acceptor,False,,
1618,fa_594,acceptor,False,,
1619,fa_595,acceptor,False,,
1620,fa_596,acceptor,True,0.0094538864523462,110.0
1621,fa_597,acceptor,False,,
1622,fa_598,acceptor,False,,
1623,fa_599,acceptor,False,,
1624,fa_600,acceptor,False,,
1625,fa_601,acceptor,False,,
1626,fa_602,acceptor,False,,
1627,fa_603,acceptor,True,0.0029974644159747,272.0
1628,fa_604,acceptor,True,0.0027944966073438,289.0
1629,fa_605,acceptor,False,,
1630,fa_606,acceptor,False,,
1631,fa_607,acceptor,True,0.0004762055753639,491.0
1632,fa_608,acceptor,True,0.000729269887758,454.0
1633,fa_609,acceptor,False,,
1634,fa_610,acceptor,False,,
1635,fa_611,acceptor,False,,
1636,fa_612,acceptor,False,,
1637,fa_613,acceptor,True,0.0029743193854958,275.0
1638,fa_614,acceptor,True,0.0018523445868755,353.0
1639,fa_615,acceptor,True,0.0002971528303311,522.0
1640,fa_616,acceptor,True,0.0129827038591906,81.0
1641,fa_617,acceptor,False,,
1642,fa_618,acceptor,False,,
1643,fa_619,acceptor,False,,
1644,fa_620,acceptor,True,0.007436130044032,143.0
1645,fa_621,acceptor,False,,
1646,fa_622,acceptor,False,,
1647,fa_623,acceptor,True,0.0007360032904488,453.0
1648,fa_624,acceptor,False,,
1649,fa_625,acceptor,False,,
1650,fa_626,acceptor,False,,
1651,fa_627,acceptor,False,,
1652,fa_628,acceptor,False,,
1653,fa_629,acceptor,False,,
1654,fa_630,acceptor,True,0.0031673246353989,259.0
1655,fa_631,acceptor,False,,
1656,fa_632,acceptor,False,,
1657,fa_633,acceptor,False,,
1658,fa_634,acceptor,False,,
1659,fa_635,acceptor,False,,
1660,fa_636,acceptor,False,,
1661,fa_637,acceptor,True,0.0009059695525614,434.0
1662,fa_638,acceptor,False,,
1663,fa_639,acceptor,True,0.0008950158062531,436.0
1664,fa_640,acceptor,True,0.0002314990801745,541.0
1665,fa_641,acceptor,False,,
1666,fa_642,acceptor,True,0.0006778854324171,462.0
1667,fa_643,acceptor,False,,
1668,fa_644,acceptor,False,,
1669,fa_645,acceptor,False,,
1670,fa_646,acceptor,False,,
1671,fa_647,acceptor,False,,
1672,fa_648,acceptor,False,,
1673,fa_649,acceptor,True,2.231562172090147e-05,588.0
1674,fa_650,acceptor,False,,
1675,fa_651,acceptor,False,,
1676,fa_652,acceptor,True,0.0088893203940983,123.0
1677,fa_653,acceptor,False,,
1678,fa_654,acceptor,False,,
1679,fa_655,acceptor,True,0.0006337749796491,468.0
1680,fa_656,acceptor,False,,
1681,fa_657,acceptor,False,,
1682,fa_658,acceptor,False,,
1683,fa_659,acceptor,True,0.0072545297799029,146.0
1684,fa_660,acceptor,False,,
1685,fa_661,acceptor,False,,
1686,fa_662,acceptor,False,,
1687,fa_663,acceptor,False,,
1688,fa_664,acceptor,True,0.0002800553592764,527.0
1689,fa_665,acceptor,False,,
1690,fa_666,acceptor,False,,
1691,fa_667,acceptor,False,,
1692,fa_668,acceptor,False,,
1693,fa_669,acceptor,False,,
1694,fa_670,acceptor,False,,
1695,fa_671,acceptor,True,0.0018506591149965,354.0
1696,fa_672,acceptor,False,,
1697,fa_673,acceptor,False,,
1698,fa_674,acceptor,True,0.0003409479784188,510.0
1699,fa_675,acceptor,False,,
1700,fa_676,acceptor,False,,
1701,fa_677,acceptor,True,0.0002701504100975,530.0
1702,fa_678,acceptor,False,,
1703,fa_679,acceptor,True,0.000247345062002,536.0
1704,fa_680,acceptor,True,0.0036760407001779,229.0
1705,fa_681,acceptor,False,,
1706,fa_682,acceptor,True,0.0019214971913494,347.0
1707,fa_683,acceptor,False,,
1708,fa_684,acceptor,True,0.004767995604223,197.0
1709,fa_685,acceptor,False,,
1710,fa_686,acceptor,False,,
1711,fa_687,acceptor,False,,
1712,fa_688,acceptor,False,,
1713,fa_689,acceptor,False,,
1714,fa_690,acceptor,False,,
1715,fa_691,acceptor,True,0.0051385895318294,187.0
1716,fa_692,acceptor,False,,
1717,fa_693,acceptor,True,0.002682766463007,294.0
1718,fa_694,acceptor,False,,
1719,fa_695,acceptor,True,0.0026414124323212,297.0
1720,fa_696,acceptor,False,,
1721,fa_697,acceptor,False,,
1722,fa_698,acceptor,True,0.051594023363719,19.0
1723,fa_699,acceptor,True,0.003023514111934,270.0
1724,fa_700,acceptor,True,0.0145738480865618,71.0
1725,fa_701,acceptor,False,,
1726,fa_702,acceptor,False,,
1727,fa_703,acceptor,False,,
1728,fa_704,acceptor,False,,
1729,fa_705,acceptor,True,0.0017495185572078,369.0
1730,fa_706,acceptor,False,,
1731,fa_707,acceptor,False,,
1732,fa_708,acceptor,False,,
1733,fa_709,acceptor,False,,
1734,fa_710,acceptor,False,,
1735,fa_711,acceptor,False,,
1736,fa_712,acceptor,False,,
1737,fa_713,acceptor,False,,
1738,fa_714,acceptor,True,0.0002120387552375,547.0
1739,fa_715,acceptor,False,,
1740,fa_716,acceptor,False,,
1741,fa_717,acceptor,False,,
1742,fa_718,acceptor,False,,
1743,fa_719,acceptor,False,,
1744,fa_720,acceptor,False,,
1745,fa_721,acceptor,False,,
1746,fa_722,acceptor,False,,
1747,fa_723,acceptor,True,0.0093127917378221,113.0
1748,fa_724,acceptor,True,0.0017055795612791,373.0
1749,fa_725,acceptor,False,,
1750,fa_726,acceptor,False,,
1751,fa_727,acceptor,True,1.7155313612134086e-05,589.0
1752,fa_728,acceptor,True,0.0072632923705326,145.0
1753,fa_729,acceptor,False,,
1754,fa_730,acceptor,True,0.0018154293833808,357.0
1755,fa_731,acceptor,True,0.0067681823717172,158.0
1756,fa_732,acceptor,False,,
1757,fa_733,acceptor,False,,
1758,fa_734,acceptor,True,0.0018135189234729,358.0
1759,fa_735,acceptor,False,,
1760,fa_736,acceptor,False,,
1761,fa_737,acceptor,True,0.0121303638236266,85.0
1762,fa_738,acceptor,False,,
1763,fa_739,acceptor,False,,
1764,fa_740,acceptor,False,,
1765,fa_741,acceptor,False,,
1766,fa_742,acceptor,False,,
1767,fa_743,acceptor,True,0.0120095106153071,87.0
1768,fa_744,acceptor,False,,
1769,fa_745,acceptor,False,,
1770,fa_746,acceptor,True,0.0007714306186982,448.0
1771,fa_747,acceptor,True,0.0017331192731759,372.0
1772,fa_748,acceptor,False,,
1773,fa_749,acceptor,False,,
1774,fa_750,acceptor,False,,
1775,fa_751,acceptor,False,,
1776,fa_752,acceptor,False,,
1777,fa_753,acceptor,False,,
1778,fa_754,acceptor,False,,
1779,fa_755,acceptor,True,0.0079537003835234,133.0
1780,fa_756,acceptor,True,0.0002002732065976,550.0
1781,fa_757,acceptor,True,0.0069840383022635,154.0
1782,fa_758,acceptor,False,,
1783,fa_759,acceptor,False,,
1784,fa_760,acceptor,True,0.0001621567377634,558.0
1785,fa_761,acceptor,False,,
1786,fa_762,acceptor,False,,
1787,fa_763,acceptor,False,,
1788,fa_764,acceptor,True,0.1116625605421853,4.0
1789,fa_765,acceptor,False,,
1790,fa_766,acceptor,False,,
1791,fa_767,acceptor,False,,
1792,fa_768,acceptor,True,0.0094428896757315,111.0
1793,fa_769,acceptor,False,,
1794,fa_770,acceptor,False,,
1795,fa_771,acceptor,True,0.0030311747922415,269.0
1796,fa_772,acceptor,True,0.0023624404021027,309.0
1797,fa_773,acceptor,False,,
1798,fa_774,acceptor,True,0.0220068988821495,48.0
1799,fa_775,acceptor,False,,
1800,fa_776,acceptor,True,0.0036034334234667,237.0
1801,fa_777,acceptor,False,,
1802,fa_778,acceptor,False,,
1803,fa_779,acceptor,False,,
1804,fa_780,acceptor,False,,
1805,fa_781,acceptor,False,,
1806,fa_782,acceptor,True,2.749347998951952e-05,586.0
1807,fa_783,acceptor,False,,
1808,fa_784,acceptor,True,0.0076672072953237,138.0
1809,fa_785,acceptor,True,0.0229470720634667,45.0
1810,fa_786,acceptor,True,0.0024563920589898,303.0
1811,fa_787,acceptor,True,4.772368438104669e-05,581.0
1812,fa_788,acceptor,True,0.0014501821416838,391.0
1813,fa_789,acceptor,False,,
1814,fa_790,acceptor,True,0.0003461881631172,509.0
1815,fa_791,acceptor,True,0.0001427962892686,560.0
1816,fa_792,acceptor,False,,
1817,fa_793,acceptor,False,,
1818,fa_794,acceptor,False,,
1819,fa_795,acceptor,False,,
1820,fa_796,acceptor,False,,
1821,fa_797,acceptor,False,,
1822,fa_798,acceptor,False,,
1823,fa_799,acceptor,False,,
1824,fa_800,acceptor,False,,
1825,fa_801,acceptor,True,0.0003383364610198,512.0
1826,fa_802,acceptor,True,0.0203106662433702,51.0
1827,fa_803,acceptor,True,0.0002499534750589,535.0
1828,fa_804,acceptor,False,,
1829,fa_805,acceptor,False,,
1830,fa_806,acceptor,False,,
1831,fa_807,acceptor,True,0.0009367069853077,430.0
1832,fa_808,acceptor,False,,
1833,fa_809,acceptor,False,,
1834,fa_810,acceptor,False,,
1835,fa_811,acceptor,False,,
1836,fa_812,acceptor,False,,
1837,fa_813,acceptor,False,,
1838,fa_814,acceptor,False,,
1839,fa_815,acceptor,True,0.000309513373683,520.0
1840,fa_816,acceptor,True,0.0203028566213537,52.0
1841,fa_817,acceptor,False,,
1842,fa_818,acceptor,False,,
1843,fa_819,acceptor,False,,
1844,fa_820,acceptor,False,,
1845,fa_821,acceptor,False,,
1846,fa_822,acceptor,False,,
1847,fa_823,acceptor,False,,
1848,fa_824,acceptor,False,,
1849,fa_825,acceptor,False,,
1850,fa_826,acceptor,False,,
1851,fa_827,acceptor,True,0.0018211190266178,355.0
1852,fa_828,acceptor,False,,
1853,fa_829,acceptor,False,,
1854,fa_830,acceptor,True,0.0098809624080414,101.0
1855,fa_831,acceptor,False,,
1856,fa_832,acceptor,False,,
1857,fa_833,acceptor,True,0.005427977044247,183.0
1858,fa_834,acceptor,True,0.0092881940784249,114.0
1859,fa_835,acceptor,False,,
1860,fa_836,acceptor,False,,
1861,fa_837,acceptor,True,0.0134910557175317,78.0
1862,fa_838,acceptor,False,,
1863,fa_839,acceptor,False,,
1864,fa_840,acceptor,True,5.244816181777957e-05,579.0
1865,fa_841,acceptor,False,,
1866,fa_842,acceptor,True,0.0058877285982684,170.0
1867,fa_843,acceptor,False,,
1868,fa_844,acceptor,False,,
1869,fa_845,acceptor,True,0.0167500288705144,61.0
1870,fa_846,acceptor,False,,
1871,fa_847,acceptor,True,0.042108233077496,21.0
1872,fa_848,acceptor,True,0.0043421093825478,205.0
1873,fa_849,acceptor,False,,
1874,fa_850,acceptor,False,,
1875,fa_851,acceptor,False,,
1876,fa_852,acceptor,True,3.098998266392886e-05,585.0
1877,fa_853,acceptor,False,,
1878,fa_854,acceptor,False,,
1879,fa_855,acceptor,False,,
1880,fa_856,acceptor,False,,
1881,fa_857,acceptor,False,,
1882,fa_858,acceptor,False,,
1883,fa_859,acceptor,False,,
1884,fa_860,acceptor,False,,
1885,fa_861,acceptor,True,0.0005943500076004,475.0
1886,fa_862,acceptor,False,,
1887,fa_863,acceptor,True,0.0025851927460118,298.0
1888,fa_864,acceptor,False,,
1889,fa_865,acceptor,False,,
1890,fa_866,acceptor,False,,
1891,fa_867,acceptor,True,0.0002590191270759,533.0
1892,fa_868,acceptor,False,,
1893,fa_869,acceptor,False,,
1894,fa_870,acceptor,False,,
1895,fa_871,acceptor,True,0.014690488600156,67.0
1896,fa_872,acceptor,False,,
1897,fa_873,acceptor,True,0.000274384476808,529.0
1898,fa_874,acceptor,False,,
1899,fa_875,acceptor,False,,
1900,fa_876,acceptor,True,0.0033245162097204,249.0
1901,fa_877,acceptor,False,,
1902,fa_878,acceptor,False,,
1903,fa_879,acceptor,True,0.0009121827120605,432.0
1904,fa_880,acceptor,True,0.0021496787061107,333.0
1905,fa_881,acceptor,False,,
1906,fa_882,acceptor,False,,
1907,fa_883,acceptor,True,0.0012572066710653,405.0
1908,fa_884,acceptor,False,,
1909,fa_885,acceptor,True,0.0145913784709822,70.0
1910,fa_886,acceptor,True,0.0003294302341046,514.0
1911,fa_887,acceptor,False,,
1912,fa_888,acceptor,True,0.0036867703403471,228.0
1913,fa_889,acceptor,False,,
1914,fa_890,acceptor,False,,
1915,fa_891,acceptor,False,,
1916,fa_892,acceptor,False,,
1917,fa_893,acceptor,True,0.0007961014900208,445.0
1918,fa_894,acceptor,False,,
1919,fa_895,acceptor,False,,
1920,fa_896,acceptor,False,,
1921,fa_897,acceptor,False,,
1922,fa_898,acceptor,True,0.0041318505698819,214.0
1923,fa_899,acceptor,False,,
1924,fa_900,acceptor,True,0.0021055320356198,337.0
1925,fa_901,acceptor,False,,
1926,fa_902,acceptor,False,,
1927,fa_903,acceptor,False,,
1928,fa_904,acceptor,True,0.0179075017381784,58.0
1929,fa_905,acceptor,True,0.0017696063386897,362.0
1930,fa_906,acceptor,True,0.0006210095193614,471.0
1931,fa_907,acceptor,False,,
1932,fa_908,acceptor,False,,
1933,fa_909,acceptor,False,,
1934,fa_910,acceptor,False,,
1935,fa_911,acceptor,False,,
1936,fa_912,acceptor,False,,
1937,fa_913,acceptor,False,,
1938,fa_914,acceptor,False,,
1939,fa_915,acceptor,False,,
1940,fa_916,acceptor,False,,
1941,fa_917,acceptor,False,,
1942,fa_918,acceptor,False,,
1943,fa_919,acceptor,False,,
1944,fa_920,acceptor,False,,
1945,fa_921,acceptor,True,0.0001138652804696,568.0
1946,fa_922,acceptor,True,0.0032519875603062,253.0
1947,fa_923,acceptor,True,0.0071966332832684,147.0
1948,fa_924,acceptor,False,,
1949,fa_925,acceptor,False,,
1950,fa_926,acceptor,True,0.0064401412778495,164.0
1951,fa_927,acceptor,False,,
1952,fa_928,acceptor,False,,
1953,fa_929,acceptor,False,,
1954,fa_930,acceptor,True,1.5170470157302785e-05,591.0
1955,fa_931,acceptor,True,0.0026917765678138,293.0
1956,fa_932,acceptor,False,,
1957,fa_933,acceptor,False,,
1958,fa_934,acceptor,True,0.000175197610269,555.0
1959,fa_935,acceptor,False,,
1960,fa_936,acceptor,False,,
1961,fa_937,acceptor,False,,
1962,fa_938,acceptor,False,,
1963,fa_939,acceptor,False,,
1964,fa_940,acceptor,False,,
1965,fa_941,acceptor,False,,
1966,fa_942,acceptor,False,,
1967,fa_943,acceptor,False,,
1968,fa_944,acceptor,False,,
1969,fa_945,acceptor,False,,
1970,fa_946,acceptor,True,0.0088542439710565,124.0
1971,fa_947,acceptor,True,0.0018083147513679,359.0
1972,fa_948,acceptor,False,,
1973,fa_949,acceptor,True,0.0048344589967367,195.0
1974,fa_950,acceptor,False,,
1975,fa_951,acceptor,False,,
1976,fa_952,acceptor,False,,
1977,fa_953,acceptor,True,0.0014053946439953,395.0
1978,fa_954,acceptor,False,,
1979,fa_955,acceptor,False,,
1980,fa_956,acceptor,True,0.0,600.0
1981,fa_957,acceptor,True,0.0018047529041238,360.0
1982,fa_958,acceptor,True,0.0055924236794227,178.0
1983,fa_959,acceptor,True,0.0039158169568325,219.0
1984,fa_960,acceptor,True,0.006872072567922,156.0
1985,fa_961,acceptor,False,,
1986,fa_962,acceptor,False,,
1987,fa_963,acceptor,False,,
1988,fa_964,acceptor,True,0.0015533614944139,383.0
1989,fa_965,acceptor,False,,
1990,fa_966,acceptor,False,,
1991,fa_967,acceptor,False,,
1992,fa_968,acceptor,False,,
1993,fa_969,acceptor,False,,
1994,fa_970,acceptor,True,0.0033218703459187,250.0
1995,fa_971,acceptor,False,,
1996,fa_972,acceptor,False,,
1997,fa_973,acceptor,False,,
1998,fa_974,acceptor,False,,
1999,fa_975,acceptor,False,,
2000,fa_976,acceptor,True,0.0002834563465259,526.0
2001,fa_977,acceptor,False,,
2002,fa_978,acceptor,True,0.0008700421743111,438.0
2003,fa_979,acceptor,False,,
2004,fa_980,acceptor,True,0.0055713075190173,179.0
2005,fa_981,acceptor,False,,
2006,fa_982,acceptor,False,,
2007,fa_983,acceptor,True,0.0056098188322381,176.0
2008,fa_984,acceptor,True,0.1025244851010823,5.0
2009,fa_985,acceptor,False,,
2010,fa_986,acceptor,False,,
2011,fa_987,acceptor,False,,
2012,fa_988,acceptor,False,,
2013,fa_989,acceptor,False,,
2014,fa_990,acceptor,False,,
2015,fa_991,acceptor,True,0.0012333093828617,407.0
2016,fa_992,acceptor,False,,
2017,fa_993,acceptor,False,,
2018,fa_994,acceptor,False,,
2019,fa_995,acceptor,False,,
2020,fa_996,acceptor,False,,
2021,fa_997,acceptor,False,,
2022,fa_998,acceptor,False,,
2023,fa_999,acceptor,False,,
2024,fa_1000,acceptor,False,,
2025,fa_1001,acceptor,False,,
2026,fa_1002,acceptor,False,,
2027,fa_1003,acceptor,False,,
2028,fa_1004,acceptor,False,,
2029,fa_1005,acceptor,True,0.0028733687666673,281.0
2030,fa_1006,acceptor,False,,
2031,fa_1007,acceptor,False,,
2032,fa_1008,acceptor,True,0.0025245805238822,301.0
2033,fa_1009,acceptor,False,,
2034,fa_1010,acceptor,True,0.0120038561544783,88.0
2035,fa_1011,acceptor,False,,
2036,fa_1012,acceptor,False,,
2037,fa_1013,acceptor,False,,
2038,fa_1014,acceptor,False,,
2039,fa_1015,acceptor,False,,
2040,fa_1016,acceptor,False,,
2041,fa_1017,acceptor,False,,
2042,fa_1018,acceptor,True,0.0005956852764314,474.0
2043,fa_1019,acceptor,True,0.0011221021931223,410.0
2044,fa_1020,acceptor,False,,
2045,fa_1021,acceptor,True,0.0017574452442538,366.0
2046,fa_1022,acceptor,False,,
2047,fa_1023,acceptor,True,0.0152219702964304,66.0
