query_source,query_index,nearest_other_source_index,donor_similarity,acceptor_similarity,paired_similarity
Gao,109,559,0.36231884360313416,0.16455696523189545,0.2634378969669342
Gao,110,559,0.3055555522441864,0.16455696523189545,0.23505625128746033
Gao,111,666,0.4204545319080353,0.14606741070747375,0.2832609713077545
Gao,112,22,0.49514561891555786,0.07692307978868484,0.28603434562683105
Gao,113,666,0.4767441749572754,0.14444445073604584,0.3105943202972412
Gao,114,666,0.4819277226924896,0.14444445073604584,0.31318607926368713
Gao,115,555,0.29914531111717224,0.09803921729326248,0.19859226047992706
Gao,116,586,0.2068965584039688,0.14606741070747375,0.17648199200630188
Gao,117,555,0.5853658318519592,0.09803921729326248,0.34170252084732056
Gao,118,555,0.5517241358757019,0.09803921729326248,0.3248816728591919
Gao,119,631,0.14606741070747375,0.14444445073604584,0.1452559232711792
Gao,120,673,0.5,0.14444445073604584,0.3222222328186035
Gao,121,673,0.5,0.14606741070747375,0.3230336904525757
Gao,122,673,0.31343284249305725,0.14444445073604584,0.22893863916397095
Gao,123,673,0.31343284249305725,0.14606741070747375,0.2297501266002655
Gao,124,559,0.2738095223903656,0.16455696523189545,0.21918323636054993
Gao,125,673,0.2876712381839752,0.14606741070747375,0.2168693244457245
Gao,126,678,0.6708860993385315,0.14606741070747375,0.4084767699241638
Gao,127,678,0.6973684430122375,0.14606741070747375,0.42171794176101685
Gao,128,555,0.6081081032752991,0.09803921729326248,0.3530736565589905
Gao,129,555,0.5,0.09803921729326248,0.29901960492134094
Gao,130,555,0.5,0.09803921729326248,0.29901960492134094
Gao,131,555,0.5232558250427246,0.09803921729326248,0.31064751744270325
Gao,132,678,0.4591836631298065,0.14606741070747375,0.30262553691864014
Gao,133,678,0.4639175236225128,0.14606741070747375,0.3049924671649933
Gao,134,678,0.4095238149166107,0.14606741070747375,0.27779561281204224
Gao,135,420,0.483146071434021,0.14606741070747375,0.3146067261695862
Gao,136,420,0.46666666865348816,0.14606741070747375,0.30636703968048096
Gao,137,586,0.43023255467414856,0.14606741070747375,0.28814998269081116
Gao,138,594,0.32692307233810425,0.1318681389093399,0.22939559817314148
Gao,139,327,0.3391304314136505,0.14606741070747375,0.24259892106056213
Gao,140,636,0.2769230902194977,0.15189872682094574,0.2144109010696411
Gao,141,676,0.35779815912246704,0.14606741070747375,0.2519327998161316
Gao,142,676,0.3448275923728943,0.14606741070747375,0.24544750154018402
Gao,143,659,0.18918919563293457,0.15189872682094574,0.17054396867752075
Gao,144,192,0.1982758641242981,0.15189872682094574,0.17508730292320251
Gao,145,192,0.208695650100708,0.15189872682094574,0.18029719591140747
Gao,146,223,0.15000000596046448,0.18518517911434174,0.1675925850868225
Gao,147,409,0.16346153616905212,0.1666666716337204,0.16506409645080566
Gao,148,409,0.16363635659217834,0.1666666716337204,0.16515150666236877
Gao,149,409,0.17307692766189575,0.1666666716337204,0.16987180709838867
Gao,150,223,0.13513512909412384,0.18518517911434174,0.1601601541042328
Gao,151,223,0.14414414763450623,0.18518517911434174,0.16466465592384338
Gao,152,636,0.546875,0.16455696523189545,0.3557159900665283
Gao,153,666,0.46666666865348816,0.14606741070747375,0.30636703968048096
Gao,154,579,0.3478260934352875,0.15189872682094574,0.249862402677536
Gao,155,579,0.32673266530036926,0.15189872682094574,0.2393156886100769
Gao,156,579,0.3478260934352875,0.15189872682094574,0.249862402677536
Gao,157,579,0.3695652186870575,0.15189872682094574,0.260731965303421
Gao,158,593,0.3472222089767456,0.14606741070747375,0.24664480984210968
Gao,159,593,0.3611111044883728,0.14606741070747375,0.2535892724990845
Gao,160,593,0.3611111044883728,0.14606741070747375,0.2535892724990845
Gao,161,666,0.46052631735801697,0.14606741070747375,0.30329686403274536
Gao,162,637,0.3539822995662689,0.14606741070747375,0.25002485513687134
Gao,163,420,0.7945205569267273,0.14606741070747375,0.4702939987182617
Gao,164,420,0.6145833134651184,0.14606741070747375,0.3803253769874573
Gao,165,579,0.3478260934352875,0.15189872682094574,0.249862402677536
Gao,166,66,0.3734939694404602,0.11827956885099411,0.24588677287101746
Gao,167,180,0.4693877696990967,0.14606741070747375,0.307727575302124
Gao,168,172,0.5462185144424438,0.09803921729326248,0.32212886214256287
Gao,169,22,0.5192307829856873,0.07692307978868484,0.29807692766189575
Gao,170,22,0.5192307829856873,0.07692307978868484,0.29807692766189575
Gao,171,570,0.230158731341362,0.737500011920929,0.4838293790817261
Gao,172,673,0.41558441519737244,0.14606741070747375,0.2808259129524231
Gao,173,673,0.5,0.14606741070747375,0.3230336904525757
Gao,174,478,0.4752475321292877,0.10000000149011612,0.2876237630844116
Gao,175,22,0.40776699781417847,0.07692307978868484,0.24234503507614136
Gao,176,586,0.3400000035762787,0.014705882407724857,0.17735294997692108
Gao,177,586,0.3400000035762787,0.014705882407724857,0.17735294997692108
Gao,178,631,0.2522522509098053,0.014705882407724857,0.1334790736436844
Gao,179,253,0.13709677755832672,0.14606741070747375,0.14158210158348083
Gao,180,617,0.12643678486347198,0.15000000596046448,0.13821840286254883
Gao,181,555,0.2298850566148758,0.03947368264198303,0.13467937707901
Gao,182,478,0.3375000059604645,0.010204081423580647,0.17385204136371613
Gao,183,478,0.32098764181137085,0.010204081423580647,0.1655958592891693
Gao,184,676,0.654321014881134,0.14606741070747375,0.4001942276954651
Gao,185,676,0.5977011322975159,0.14606741070747375,0.371884286403656
Gao,186,676,0.6666666865348816,0.14606741070747375,0.40636706352233887
Gao,187,694,0.5632184147834778,0.14444445073604584,0.3538314402103424
Gao,188,694,0.5632184147834778,0.12903225421905518,0.3461253345012665
Gao,189,678,0.3583333194255829,0.14444445073604584,0.25138887763023376
Gao,190,66,0.27659574151039124,0.11827956885099411,0.19743765890598297
Gao,191,579,0.145454540848732,0.15189872682094574,0.14867663383483887
Gao,192,579,0.13913042843341827,0.15189872682094574,0.145514577627182
Gao,193,666,0.4047619104385376,0.14606741070747375,0.2754146456718445
Gao,194,22,0.5,0.07692307978868484,0.2884615361690521
Gao,195,678,0.7857142686843872,0.14606741070747375,0.4658908247947693
Gao,196,690,0.19285714626312256,0.14606741070747375,0.16946227848529816
Gao,197,690,0.19858156144618988,0.14606741070747375,0.17232447862625122
Gao,198,673,0.53125,0.14444445073604584,0.3378472328186035
Gao,199,678,0.5894736647605896,0.14606741070747375,0.36777055263519287
Gao,200,678,0.5833333134651184,0.14606741070747375,0.3647003769874573
Gao,201,678,0.6086956262588501,0.14606741070747375,0.37738150358200073
Gao,202,678,0.6363636255264282,0.14606741070747375,0.3912155032157898
Gao,203,631,0.3263157904148102,0.14444445073604584,0.2353801131248474
Gao,204,673,0.5161290168762207,0.14444445073604584,0.33028674125671387
Gao,205,678,0.6883116960525513,0.14444445073604584,0.41637808084487915
Gao,206,678,0.6463414430618286,0.14444445073604584,0.3953929543495178
Gao,207,555,0.44155845046043396,0.09803921729326248,0.2697988450527191
Gao,208,555,0.44155845046043396,0.09803921729326248,0.2697988450527191
Gao,209,678,0.4040403962135315,0.14606741070747375,0.2750539183616638
Gao,210,678,0.5494505763053894,0.14606741070747375,0.3477590084075928
Gao,211,274,0.4421052634716034,0.15189872682094574,0.29700198769569397
Gao,212,274,0.457446813583374,0.15189872682094574,0.3046727776527405
Gao,213,427,0.3854166567325592,0.14606741070747375,0.2657420337200165
Gao,214,22,0.5416666865348816,0.07692307978868484,0.3092948794364929
Gao,215,446,0.4864864945411682,0.14606741070747375,0.3162769675254822
Gao,216,673,0.550000011920929,0.14606741070747375,0.34803372621536255
Gao,217,547,0.41999998688697815,0.1666666716337204,0.2933333218097687
Gao,218,409,0.43421053886413574,0.1666666716337204,0.30043861269950867
Gao,219,409,0.40229883790016174,0.1666666716337204,0.2844827473163605
Gao,220,666,0.45348837971687317,0.14606741070747375,0.29977789521217346
Gao,221,149,0.5064935088157654,0.1875,0.3469967544078827
Gao,222,149,0.5064935088157654,0.1875,0.3469967544078827
Gao,223,149,0.5064935088157654,0.1875,0.3469967544078827
Gao,224,466,0.30588236451148987,0.15189872682094574,0.2288905382156372
Gao,225,624,0.2804878056049347,0.14606741070747375,0.21327760815620422
Gao,226,22,0.3861386179924011,0.07692307978868484,0.23153084516525269
Gao,227,673,0.2347826063632965,0.14444445073604584,0.18961352109909058
Gao,228,678,0.24060150980949402,0.14444445073604584,0.19252297282218933
Gao,229,673,0.6603773832321167,0.14444445073604584,0.40241092443466187
Gao,230,547,0.4000000059604645,0.1666666716337204,0.28333333134651184
Gao,231,579,0.22826087474822998,0.15189872682094574,0.19007980823516846
Gao,232,673,0.4029850661754608,0.14606741070747375,0.2745262384414673
Gao,233,543,0.23333333432674408,0.14606741070747375,0.18970036506652832
Gao,234,673,0.4576271176338196,0.14606741070747375,0.30184727907180786
Gao,235,631,0.23655913770198822,0.14606741070747375,0.1913132667541504
Gao,236,631,0.239130437374115,0.14606741070747375,0.19259892404079437
Gao,237,555,0.5054945349693298,0.09803921729326248,0.30176687240600586
Gao,238,500,0.44247788190841675,1.0,0.7212389707565308
Gao,239,103,0.4476190507411957,0.604938268661499,0.5262786746025085
Gao,240,22,0.5392156839370728,0.11811023950576782,0.3286629617214203
Gao,241,631,0.25882354378700256,0.14606741070747375,0.20244547724723816
Gao,242,310,0.449438214302063,0.11764705926179886,0.2835426330566406
Gao,243,327,0.42990654706954956,0.14606741070747375,0.28798699378967285
Gao,244,593,0.20000000298023224,0.14606741070747375,0.1730337142944336
Gao,245,172,0.25,0.09803921729326248,0.17401960492134094
Gao,246,673,0.4794520437717438,0.14606741070747375,0.31275972723960876
Gao,247,409,0.4444444477558136,0.1666666716337204,0.3055555522441864
Gao,248,364,0.30188679695129395,0.5833333134651184,0.4426100552082062
Gao,249,673,0.33766233921051025,0.14606741070747375,0.241864874958992
Gao,250,673,0.37142857909202576,0.14606741070747375,0.25874799489974976
Gao,251,673,0.4333333373069763,0.14606741070747375,0.28970038890838623
Gao,252,673,0.4262295067310333,0.14606741070747375,0.28614845871925354
Gao,253,22,0.5135135054588318,0.07692307978868484,0.295218288898468
Gao,254,149,0.45348837971687317,0.1111111119389534,0.2822997570037842
Gao,255,694,0.4000000059604645,0.14444445073604584,0.27222222089767456
Gao,256,310,0.4065934121608734,0.11764705926179886,0.26212024688720703
Gao,257,678,0.5476190447807312,0.14606741070747375,0.34684324264526367
Gao,258,172,0.45132744312286377,0.09803921729326248,0.2746833264827728
Gao,259,460,0.11594203114509583,0.03947368264198303,0.07770785689353943
Gao,260,149,0.5064935088157654,0.09900990128517151,0.30275171995162964
Gao,261,310,0.42574256658554077,0.10000000149011612,0.26287129521369934
Gao,262,555,0.5769230723381042,0.09803921729326248,0.33748114109039307
Gao,263,310,0.4838709533214569,0.10000000149011612,0.2919354736804962
Gao,264,618,0.1621621549129486,0.03947368264198303,0.10081791877746582
Gao,265,555,0.17499999701976776,0.03947368264198303,0.1072368398308754
Gao,266,618,0.2432432472705841,0.03947368264198303,0.14135846495628357
Gao,267,631,0.25882354378700256,0.14606741070747375,0.20244547724723816
Gao,268,420,0.46315789222717285,0.14606741070747375,0.3046126365661621
Gao,269,420,0.46875,0.14606741070747375,0.3074086904525757
Gao,270,420,0.4642857015132904,0.14606741070747375,0.3051765561103821
Gao,271,22,0.4897959232330322,0.07692307978868484,0.28335949778556824
Gao,272,555,0.611940324306488,0.09803921729326248,0.35498976707458496
Gao,273,149,0.45205479860305786,0.10185185074806213,0.2769533395767212
Gao,274,673,0.3333333432674408,0.14606741070747375,0.23970037698745728
Gao,275,666,0.4430379867553711,0.14606741070747375,0.29455268383026123
Gao,276,555,0.5675675868988037,0.09803921729326248,0.3328033983707428
Gao,277,690,0.19333332777023315,0.14606741070747375,0.16970036923885345
Gao,278,690,0.1753246784210205,0.14606741070747375,0.16069604456424713
Gao,279,420,0.46666666865348816,0.14606741070747375,0.30636703968048096
Gao,280,420,0.4615384638309479,0.14606741070747375,0.3038029372692108
Gao,281,420,0.42574256658554077,0.14606741070747375,0.28590500354766846
Gao,282,420,0.4329896867275238,0.14606741070747375,0.2895285487174988
Gao,283,420,0.42424243688583374,0.14606741070747375,0.28515493869781494
Gao,284,420,0.5,0.14606741070747375,0.3230336904525757
Gao,285,618,0.22972972691059113,0.03947368264198303,0.13460171222686768
Gao,286,420,0.5568181872367859,0.14606741070747375,0.351442813873291
Gao,287,466,0.5733333230018616,0.15189872682094574,0.36261603236198425
Gao,288,466,0.5866666436195374,0.15189872682094574,0.36928269267082214
Gao,289,466,0.5866666436195374,0.15189872682094574,0.36928269267082214
Gao,290,555,0.6081081032752991,0.07619047909975052,0.3421492874622345
Gao,291,555,0.6081081032752991,0.09803921729326248,0.3530736565589905
Gao,292,555,0.6081081032752991,0.07619047909975052,0.3421492874622345
Gao,293,555,0.6081081032752991,0.09803921729326248,0.3530736565589905
Gao,294,555,0.6081081032752991,0.07619047909975052,0.3421492874622345
Gao,295,555,0.6081081032752991,0.09803921729326248,0.3530736565589905
Gao,296,398,0.5263158082962036,0.14444445073604584,0.3353801369667053
Gao,297,398,0.5263158082962036,0.14444445073604584,0.3353801369667053
Gao,298,555,0.4266666769981384,0.07619047909975052,0.2514285743236542
Gao,299,522,0.16091954708099365,0.03947368264198303,0.10019661486148834
Gao,300,586,0.261904776096344,0.014705882407724857,0.13830533623695374
Gao,301,586,0.2195121943950653,0.014705882407724857,0.1171090379357338
Gao,302,694,0.38372093439102173,0.14606741070747375,0.26489418745040894
Gao,303,427,0.5647059082984924,0.14606741070747375,0.3553866744041443
Gao,304,149,0.48750001192092896,0.10185185074806213,0.29467594623565674
Gao,305,461,0.5444444417953491,0.14606741070747375,0.34525591135025024
Gao,306,673,0.4545454680919647,0.14444445073604584,0.2994949519634247
Gao,307,673,0.4268292784690857,0.14444445073604584,0.28563687205314636
Gao,308,675,0.2720000147819519,0.14606741070747375,0.20903371274471283
Gao,309,666,0.25362318754196167,0.14606741070747375,0.1998452991247177
Gao,310,229,0.5,0.1318681389093399,0.31593406200408936
Gao,311,22,0.4862385392189026,0.07692307978868484,0.2815808057785034
Gao,312,319,0.17094017565250397,0.14606741070747375,0.15850380063056946
Gao,313,491,0.18103447556495667,0.14606741070747375,0.1635509431362152
Gao,314,547,0.33076924085617065,0.1666666716337204,0.24871796369552612
Gao,315,547,0.3385826647281647,0.1666666716337204,0.25262466073036194
Gao,316,675,0.5375000238418579,0.14444445073604584,0.34097224473953247
Gao,317,149,0.48571428656578064,0.1111111119389534,0.2984127104282379
Gao,318,624,0.42105263471603394,0.14606741070747375,0.28356003761291504
Gao,319,328,0.15315315127372742,0.14606741070747375,0.14961028099060059
Gao,320,675,0.550000011920929,0.14444445073604584,0.347222238779068
Gao,321,675,0.523809552192688,0.14444445073604584,0.3341270089149475
Gao,322,666,0.3510638177394867,0.14606741070747375,0.24856561422348022
Gao,323,666,0.3510638177394867,0.14606741070747375,0.24856561422348022
Gao,324,678,0.604938268661499,0.14444445073604584,0.374691367149353
Gao,325,678,0.7162162065505981,0.14444445073604584,0.4303303360939026
Gao,326,678,0.7162162065505981,0.14444445073604584,0.4303303360939026
Gao,327,427,0.3617021143436432,0.14606741070747375,0.25388476252555847
Gao,328,427,0.3723404109477997,0.14606741070747375,0.2592039108276367
Gao,329,675,0.4285714328289032,0.14444445073604584,0.2865079343318939
Gao,330,673,0.4852941036224365,0.14444445073604584,0.3148692846298218
Gao,331,673,0.37142857909202576,0.14444445073604584,0.2579365074634552
Gao,332,675,0.4588235318660736,0.14444445073604584,0.3016339838504791
Gao,333,714,0.27272728085517883,0.15000000596046448,0.21136364340782166
Gao,334,555,0.5925925970077515,0.09803921729326248,0.3453159034252167
Gao,335,555,0.5783132314682007,0.09803921729326248,0.3381762206554413
Gao,336,394,0.1111111119389534,0.16455696523189545,0.13783404231071472
Gao,337,650,0.12380952388048172,0.16455696523189545,0.14418324828147888
Gao,338,678,0.5116279125213623,0.14444445073604584,0.32803618907928467
Gao,339,678,0.5176470875740051,0.14444445073604584,0.3310457766056061
Gao,340,678,0.5116279125213623,0.14444445073604584,0.32803618907928467
Gao,341,678,0.5476190447807312,0.14444445073604584,0.3460317552089691
Gao,342,678,0.5476190447807312,0.14444445073604584,0.3460317552089691
Gao,343,253,0.5568181872367859,0.14444445073604584,0.35063132643699646
Gao,344,678,0.5057471394538879,0.14444445073604584,0.3250958025455475
Gao,345,678,0.5,0.14444445073604584,0.3222222328186035
Gao,346,172,0.23270440101623535,0.09803921729326248,0.16537180542945862
Gao,347,631,0.18115942180156708,0.14606741070747375,0.16361340880393982
Gao,348,659,0.3888888955116272,0.16455696523189545,0.2767229378223419
Gao,349,516,0.38947367668151855,0.14444445073604584,0.2669590711593628
Gao,350,327,0.4399999976158142,0.14444445073604584,0.2922222316265106
Gao,351,610,0.45098039507865906,0.14444445073604584,0.29771241545677185
Gao,352,120,0.4736842215061188,1.0,0.7368420958518982
Gao,353,586,0.4444444477558136,0.14606741070747375,0.2952559292316437
Gao,354,673,0.5245901346206665,0.14606741070747375,0.33532875776290894
Gao,355,673,0.6379310488700867,0.14606741070747375,0.3919992446899414
Gao,356,555,0.2142857164144516,0.03947368264198303,0.12687969207763672
Gao,357,555,0.2142857164144516,0.03947368264198303,0.12687969207763672
Gao,358,253,0.20000000298023224,0.014705882407724857,0.10735294222831726
Gao,359,555,0.17525772750377655,0.03947368264198303,0.10736570507287979
Gao,360,253,0.18584071099758148,0.014705882407724857,0.10027329623699188
Gao,361,586,0.4065934121608734,0.14444445073604584,0.27551892399787903
Gao,362,149,0.45348837971687317,0.1111111119389534,0.2822997570037842
Gao,363,555,0.6153846383094788,0.07619047909975052,0.34578755497932434
Gao,364,555,0.695652186870575,0.07619047909975052,0.38592132925987244
Gao,365,555,0.7384615540504456,0.07619047909975052,0.40732601284980774
Gao,366,431,0.4845360815525055,0.14444445073604584,0.31449025869369507
Gao,367,431,0.4845360815525055,0.14606741070747375,0.3153017461299896
Gao,368,223,0.1386861354112625,0.18518517911434174,0.16193565726280212
Gao,369,223,0.12264151126146317,0.18518517911434174,0.15391334891319275
Gao,370,631,0.17391304671764374,0.14606741070747375,0.15999022126197815
Gao,371,624,0.3855421543121338,0.14606741070747375,0.2658047676086426
Gao,372,555,0.3802816867828369,0.09803921729326248,0.2391604483127594
Gao,373,593,0.24468085169792175,0.14606741070747375,0.19537413120269775
Gao,374,22,0.3211009204387665,0.07692307978868484,0.19901199638843536
Gao,375,673,0.5614035129547119,0.14606741070747375,0.35373544692993164
Gao,376,673,0.568965494632721,0.14606741070747375,0.35751646757125854
Gao,377,673,0.5396825671195984,0.14606741070747375,0.34287500381469727
Gao,378,673,0.5517241358757019,0.14606741070747375,0.348895788192749
Gao,379,673,0.5614035129547119,0.14606741070747375,0.35373544692993164
Gao,380,673,0.4545454680919647,0.14444445073604584,0.2994949519634247
Gao,381,593,0.4266666769981384,0.14606741070747375,0.2863670587539673
Gao,382,673,0.4054054021835327,0.14444445073604584,0.2749249339103699
Gao,383,678,0.4878048896789551,0.14444445073604584,0.31612467765808105
Gao,384,678,0.5657894611358643,0.14444445073604584,0.35511696338653564
Gao,385,673,0.4375,0.14444445073604584,0.2909722328186035
Gao,386,673,0.5076923370361328,0.14444445073604584,0.3260684013366699
Gao,387,637,0.39393940567970276,0.14606741070747375,0.27000340819358826
Gao,388,555,0.4000000059604645,0.09803921729326248,0.24901960790157318
Gao,389,234,0.5378151535987854,0.07619047909975052,0.30700281262397766
Gao,390,678,0.6625000238418579,0.14606741070747375,0.40428370237350464
Gao,391,22,0.46875,0.07692307978868484,0.2728365361690521
Gao,392,202,0.07446808367967606,0.15730337798595428,0.11588573455810547
Gao,393,673,0.48571428656578064,0.14606741070747375,0.3158908486366272
Gao,394,678,0.3388429880142212,0.14444445073604584,0.2416437268257141
Gao,395,363,0.16923077404499054,0.16455696523189545,0.166893869638443
Gao,396,678,0.3358778655529022,0.14444445073604584,0.24016115069389343
Gao,397,673,0.22727273404598236,0.14606741070747375,0.18667006492614746
Gao,398,605,0.2871287167072296,1.0,0.6435643434524536
Gao,399,420,0.5,0.14606741070747375,0.3230336904525757
Gao,400,420,0.6265060305595398,0.14444445073604584,0.3854752480983734
Gao,401,631,0.23595505952835083,0.14606741070747375,0.1910112351179123
Gao,402,409,0.09345794469118118,0.1666666716337204,0.1300623118877411
Gao,403,593,0.18803419172763824,0.14606741070747375,0.1670508086681366
Gao,404,673,0.29885056614875793,0.14606741070747375,0.22245898842811584
Gao,405,673,0.395061731338501,0.14606741070747375,0.27056455612182617
Gao,406,420,0.48235294222831726,0.14606741070747375,0.3142101764678955
Gao,407,673,0.23376622796058655,0.14444445073604584,0.1891053318977356
Gao,408,673,0.3866666555404663,0.14444445073604584,0.26555556058883667
Gao,409,555,0.42465752363204956,0.07619047909975052,0.25042399764060974
Gao,410,356,0.4215686321258545,0.16455696523189545,0.29306280612945557
Gao,411,673,0.5072463750839233,0.14444445073604584,0.3258454203605652
Gao,412,257,0.10256410390138626,0.03947368264198303,0.07101888954639435
Gao,413,593,0.25555557012557983,0.14606741070747375,0.2008114904165268
Gao,414,673,0.25,0.14606741070747375,0.19803370535373688
Gao,415,395,0.22608695924282074,0.5322580933570862,0.37917253375053406
Gao,416,460,0.41304346919059753,0.20930232107639313,0.3111729025840759
Gao,417,673,0.40243902802467346,0.14444445073604584,0.27344173192977905
Gao,418,636,0.5,1.0,0.75
Gao,419,673,0.5079365372657776,0.14606741070747375,0.32700198888778687
Gao,420,675,0.5263158082962036,0.14606741070747375,0.3361915946006775
Gao,421,149,0.45348837971687317,0.10185185074806213,0.27767011523246765
Gao,422,420,0.457446813583374,0.14606741070747375,0.3017570972442627
Gao,423,673,0.3086419701576233,0.14444445073604584,0.22654321789741516
Gao,424,149,0.4871794879436493,0.10185185074806213,0.2945156693458557
Gao,425,673,0.41791045665740967,0.14444445073604584,0.28117746114730835
Gao,426,673,0.39393940567970276,0.14444445073604584,0.2691919207572937
Gao,427,673,0.3472222089767456,0.14444445073604584,0.24583333730697632
Gao,428,659,0.34117648005485535,0.16455696523189545,0.2528667151927948
Gao,429,420,0.49450549483299255,0.14606741070747375,0.32028645277023315
Gao,430,420,0.4545454680919647,0.14606741070747375,0.30030643939971924
Gao,431,666,0.38372093439102173,0.14606741070747375,0.26489418745040894
Gao,432,22,0.40909090638160706,0.07692307978868484,0.24300698935985565
Gao,433,555,0.41111111640930176,0.09803921729326248,0.2545751631259918
Gao,434,631,0.27000001072883606,0.14444445073604584,0.20722222328186035
Gao,435,631,0.27000001072883606,0.14606741070747375,0.2080337107181549
Gao,436,555,0.4743589758872986,0.07619047909975052,0.27527472376823425
Gao,437,555,0.3448275923728943,0.07619047909975052,0.2105090320110321
Gao,438,631,0.2673267424106598,0.14444445073604584,0.20588558912277222
Gao,439,555,0.4683544337749481,0.07619047909975052,0.2722724676132202
Gao,440,555,0.4683544337749481,0.09803921729326248,0.2831968367099762
Gao,441,555,0.34090909361839294,0.07619047909975052,0.20854978263378143
Gao,442,673,0.4637681245803833,0.14444445073604584,0.30410629510879517
Gao,443,631,0.20588235557079315,0.14444445073604584,0.1751634031534195
Gao,444,678,0.6973684430122375,0.14606741070747375,0.42171794176101685
Gao,445,678,0.6973684430122375,0.14606741070747375,0.42171794176101685
Gao,446,636,0.44871795177459717,1.0,0.7243589758872986
Gao,447,666,0.3689320385456085,0.14606741070747375,0.25749972462654114
Gao,448,229,0.5357142686843872,0.1318681389093399,0.33379119634628296
Gao,449,180,0.5,0.14606741070747375,0.3230336904525757
Gao,450,180,0.5056179761886597,0.14606741070747375,0.3258426785469055
Gao,451,172,0.47457626461982727,0.09803921729326248,0.28630775213241577
Gao,452,190,0.48543688654899597,0.14444445073604584,0.3149406611919403
Gao,453,559,0.41111111640930176,1.0,0.7055555582046509
Gao,454,605,0.4563106894493103,1.0,0.7281553745269775
Gao,455,605,0.49504950642585754,1.0,0.7475247383117676
Gao,456,543,0.3333333432674408,0.014705882407724857,0.17401961982250214
Gao,457,543,0.3333333432674408,0.21666666865348816,0.2750000059604645
Gao,458,586,0.33734938502311707,0.014705882407724857,0.17602764070034027
Gao,459,692,0.4117647111415863,0.0117647061124444,0.21176470816135406
Gao,460,149,0.39726027846336365,0.0117647061124444,0.20451249182224274
Gao,461,508,0.4000000059604645,0.014492753893136978,0.20724637806415558
Gao,462,194,0.33695653080940247,1.0,0.66847825050354
Gao,463,500,0.35922330617904663,1.0,0.6796116828918457
Gao,464,66,0.4157303273677826,0.11702127754688263,0.2663758099079132
Gao,465,678,0.42307692766189575,0.14606741070747375,0.28457218408584595
Gao,466,678,0.42307692766189575,0.14606741070747375,0.28457218408584595
Gao,467,555,0.3815789520740509,0.09803921729326248,0.2398090809583664
Gao,468,22,0.4591836631298065,0.07692307978868484,0.2680533826351166
Gao,469,555,0.3617021143436432,0.09803921729326248,0.22987066209316254
Gao,470,555,0.4625000059604645,0.09803921729326248,0.2802696228027344
Gao,471,673,0.6551724076271057,0.14444445073604584,0.39980843663215637
Gao,472,673,0.6271186470985413,0.14444445073604584,0.38578155636787415
Gao,473,673,0.6551724076271057,0.14444445073604584,0.39980843663215637
Gao,474,675,0.625,0.14444445073604584,0.3847222328186035
Gao,475,120,0.375,1.0,0.6875
Gao,476,103,0.44117647409439087,0.14606741070747375,0.2936219573020935
Gao,477,570,0.2222222238779068,0.737500011920929,0.4798611104488373
Gao,478,500,0.15037593245506287,1.0,0.5751879811286926
Gao,479,22,0.5979381203651428,0.07692307978868484,0.33743059635162354
Gao,480,605,0.4423076808452606,1.0,0.7211538553237915
Gao,481,103,0.49000000953674316,0.14606741070747375,0.31803369522094727
Gao,482,605,0.4000000059604645,1.0,0.699999988079071
Gao,483,636,0.5223880410194397,1.0,0.7611939907073975
Gao,484,168,0.4838709533214569,1.0,0.7419354915618896
Gao,485,555,0.75,0.09803921729326248,0.42401960492134094
Gao,486,555,0.5352112650871277,0.09803921729326248,0.3166252374649048
Gao,487,327,0.5444444417953491,0.14606741070747375,0.34525591135025024
Gao,488,327,0.5666666626930237,0.14606741070747375,0.3563670516014099
Gao,489,327,0.5666666626930237,0.14606741070747375,0.3563670516014099
Gao,490,678,0.34166666865348816,0.14444445073604584,0.2430555522441864
Gao,491,555,0.36220473051071167,0.09803921729326248,0.23012197017669678
Gao,492,555,0.44155845046043396,0.09803921729326248,0.2697988450527191
Gao,493,149,0.45679011940956116,0.1111111119389534,0.2839506268501282
Gao,494,555,0.3472222089767456,0.09803921729326248,0.22263070940971375
Gao,495,22,0.3861386179924011,0.07692307978868484,0.23153084516525269
Gao,496,631,0.2970297038555145,0.14606741070747375,0.22154855728149414
Gao,497,22,0.44565218687057495,0.07692307978868484,0.2612876296043396
Gao,498,505,0.25242719054222107,0.14606741070747375,0.1992473006248474
Gao,499,593,0.3896103799343109,0.14444445073604584,0.2670274078845978
Gao,500,149,0.43589743971824646,0.28455284237861633,0.3602251410484314
Gao,501,149,0.43589743971824646,0.10185185074806213,0.2688746452331543
Gao,502,618,0.25641027092933655,0.03947368264198303,0.1479419767856598
Gao,503,618,0.23529411852359772,0.03947368264198303,0.13738390803337097
Gao,504,363,0.347457617521286,1.0,0.6737288236618042
Gao,505,673,0.560606062412262,0.14606741070747375,0.35333675146102905
Gao,506,673,0.578125,0.14606741070747375,0.3620961904525757
Gao,507,624,0.39024388790130615,0.14606741070747375,0.26815563440322876
Gao,508,624,0.3855421543121338,0.14606741070747375,0.2658047676086426
Gao,509,637,0.1504424810409546,0.14606741070747375,0.14825494587421417
Gao,510,223,0.09900990128517151,0.18518517911434174,0.14209753274917603
Gao,511,22,0.42990654706954956,0.07692307978868484,0.2534148097038269
Gao,512,22,0.4134615361690521,0.07692307978868484,0.24519230425357819
Gao,513,675,0.20000000298023224,0.14606741070747375,0.1730337142944336
Gao,514,223,0.15306122601032257,0.18518517911434174,0.16912320256233215
