branch,split_seed,model_seed,best_valid_rmse,test_r,test_spearman_rho,test_r2,test_rmse,test_mae,test_mean_signed_error,test_calibration_intercept,test_calibration_slope,valid_r,valid_spearman_rho,valid_r2,valid_rmse,valid_mae,valid_mean_signed_error,valid_calibration_intercept,valid_calibration_slope
joint_inhouse_gao,12,67,2.190367743944759,0.8153209527288074,0.7802601055184005,0.6571696996576915,2.363830753422121,1.733595988124609,-0.0456801790297031,0.8049117319357835,0.9042670060481915,0.8194750965760749,0.8220840706877057,0.6658547411618384,2.190367743944759,1.592184481024742,-0.0416234022378921,0.5938306517016231,0.916569589444164
joint_inhouse_gao,12,68,2.1694600442251524,0.8187085399305805,0.7860985977097441,0.65380894800605,2.375388765742307,1.7392635411918165,0.110061090439558,0.9642007459408666,0.8671530322082059,0.8232742218378598,0.8252546944895048,0.6722033244557091,2.1694600442251524,1.5814572933912276,0.0189039515256881,0.5354554366748454,0.9170034195641578
joint_inhouse_gao,12,69,2.247801992455898,0.8204525249942753,0.7866669329138475,0.6612030671427674,2.3498844853757577,1.6871897419393065,0.0622039247453212,0.8742076168469317,0.8835106754789234,0.8091742376749806,0.8087348842353633,0.6481015641454356,2.247801992455898,1.6147280005216598,-0.0018327399492263,0.6119031748530664,0.9083781224263586
joint_inhouse_gao,12,70,2.181691326220938,0.8317272061250683,0.7947553412949491,0.6899307700176056,2.248050765816898,1.66400857052207,-0.1004758681356906,0.4178934173156988,0.9596977391148472,0.8186549617962215,0.8171161456029098,0.6684967100959749,2.181691326220938,1.6662213586568833,-0.1219550749063491,0.3213897261372813,0.9694981523404892
joint_inhouse_gao,12,71,2.223420539974212,0.8377153761011381,0.8041624409536797,0.6963121074247907,2.22479765371033,1.6005149395167828,0.0565664646327495,0.5834041499056013,0.9203319698710836,0.8140673721494489,0.8099976035982891,0.6556941042111728,2.223420539974212,1.6617048264741898,-0.0455295561552047,0.656682639361862,0.9076092135435856
joint_inhouse_gao,12,72,2.2450336082347566,0.8242306932508443,0.7912001741871183,0.6701183461464426,2.318760323684709,1.667182094961405,0.0575901201069355,0.7730885588940588,0.896604468475727,0.8113419681908399,0.8086304256992577,0.6489678238748692,2.2450336082347566,1.6185661791563033,-0.0179467898607254,0.7231072379187059,0.8938403591160048
joint_inhouse_gao,12,73,2.25849156392053,0.8302755216583791,0.787827411958983,0.6783960564271452,2.289483203320206,1.784917100042105,-0.4044197689592838,0.6722007412074358,0.964635278489312,0.8076437096556922,0.7973519761097182,0.6447466531136419,2.25849156392053,1.708312451481819,-0.2951237243413925,0.5841272989094948,0.9545968530255188
joint_inhouse_gao,12,74,2.2151553963963533,0.825712180340092,0.7944992064428296,0.6642906357795226,2.3391523402915726,1.6713266023099422,0.2346239787042141,0.7987616028520605,0.8741465639479793,0.8181028206886364,0.8110298997198052,0.6582491300083035,2.2151553963963533,1.6483499003648758,0.0637544199228286,0.6928895494100831,0.8874737370145181
joint_inhouse_gao,12,75,2.218336801292327,0.8250044673556021,0.785245710893316,0.673128674648062,2.308156175539773,1.7062548381984235,-0.187363713055849,0.8216810018491271,0.9185628022246546,0.8158949473003844,0.8136505800521062,0.6572667802867804,2.218336801292327,1.665421894431114,-0.2201495124101638,0.7357819980838335,0.9199359580572544
joint_inhouse_gao,12,76,2.2116428230921445,0.8221803870457214,0.7962026760140475,0.6683158170099949,2.3250867425467754,1.6824539450109004,0.0567772799432277,0.7072186646359967,0.9048949229295946,0.815257338017391,0.8123448483507839,0.6593320998326774,2.2116428230921445,1.5910780476331712,-0.0081969119310379,0.5538958185560404,0.917967190887839
joint_inhouse_gao,12,77,2.253587286532889,0.82054621424823,0.7803645563126681,0.6568564933317758,2.364910292955115,1.7058368216454982,0.1059879806935787,0.9662039760774352,0.8673421816691474,0.8106459913886664,0.8127503932556652,0.6462878316048757,2.253587286532889,1.6673803886175156,0.0230474647283554,0.7370850107500668,0.8862664098490235
joint_inhouse_gao,12,78,2.221188480149683,0.8282736051960368,0.8012785238031279,0.6794443926436403,2.2857486295541936,1.6480290001034736,0.0105519915819168,0.7021729343013587,0.9107638400230886,0.8129705334980648,0.8110944182274,0.6563850446741154,2.221188480149683,1.628097779393196,-0.0337338646650314,0.5366050983156399,0.9241139929349256
joint_inhouse_gao,12,79,2.224845076953689,0.827875096389961,0.7914939420459961,0.6753991620157362,2.300125841729726,1.6419390216767789,0.1633015325963497,0.6454692493188393,0.9006387668620033,0.8147692138934043,0.8135061814874894,0.6552527719528991,2.224845076953689,1.6327055037021636,0.0840195195674896,0.5870330096973633,0.900502552268611
joint_inhouse_gao,12,80,2.2715244989526493,0.8276988672354398,0.7944300845936817,0.6751248122881779,2.3010976593337014,1.652314831584692,0.0839883242547512,0.7662985173273935,0.8945104370782937,0.8058631837714049,0.791680492061151,0.6406347468564939,2.2715244989526493,1.655808229804039,0.0176332887411117,0.6772294619386396,0.8959479954698747
joint_inhouse_gao,12,81,2.1830900309158787,0.8317990724455042,0.8049542701366942,0.6693723075733429,2.3213808205798823,1.6660717189610004,0.1675582694113254,1.0357082852124777,0.8522504027611617,0.8231272707984782,0.8172267487587866,0.6680715135194755,2.1830900309158787,1.6234351960420608,0.0490391355752945,0.6545763849619701,0.8951305011272963
